ensembl_gene_id	length
ENSG00000223775	1263
ENSG00000223788	559
ENSG00000223793	1134
ENSG00000223794	349
ENSG00000223802	1842
ENSG00000223807	400
ENSG00000223810	1390
ENSG00000223833	799
ENSG00000223845	941
ENSG00000223852	1736
ENSG00000223856	597
ENSG00000223858	1736
ENSG00000223865	1863
ENSG00000223876	247
ENSG00000223877	622
ENSG00000223887	1970
ENSG00000223893	2190
ENSG00000223898	2441
ENSG00000223903	416
ENSG00000223904	598
ENSG00000223912	1351
ENSG00000223915	556
ENSG00000223919	1451
ENSG00000223921	902
ENSG00000223922	1223
ENSG00000223932	1390
ENSG00000223940	1448
ENSG00000223952	1676
ENSG00000223953	863
ENSG00000223955	424
ENSG00000223957	2502
ENSG00000223963	2115
ENSG00000223974	569
ENSG00000223978	1276
ENSG00000223980	1630
ENSG00000223987	435
ENSG00000223995	394
ENSG00000223997	8
ENSG00000224004	895
ENSG00000224019	477
ENSG00000224033	1279
ENSG00000224041	396
ENSG00000224042	472
ENSG00000224045	526
ENSG00000224051	1346
ENSG00000224055	803
ENSG00000224062	427
ENSG00000224064	397
ENSG00000224070	291
ENSG00000224072	2299
ENSG00000224083	1528
ENSG00000224085	458
ENSG00000224089	1298
ENSG00000224103	1381
ENSG00000224105	1140
ENSG00000224107	534
ENSG00000224109	1893
ENSG00000224120	922
ENSG00000224143	2144
ENSG00000224145	1177
ENSG00000224151	589
ENSG00000224156	2757
ENSG00000224168	977
ENSG00000224180	1181
ENSG00000224200	1345
ENSG00000224203	486
ENSG00000224210	574
ENSG00000224212	2177
ENSG00000224221	730
ENSG00000224227	938
ENSG00000224233	936
ENSG00000224234	1344
ENSG00000224236	1675
ENSG00000224242	933
ENSG00000224244	656
ENSG00000224246	538
ENSG00000224254	480
ENSG00000224255	706
ENSG00000224261	886
ENSG00000224264	974
ENSG00000224274	326
ENSG00000224279	164
ENSG00000224288	1109
ENSG00000224290	797
ENSG00000224296	535
ENSG00000224299	526
ENSG00000224300	942
ENSG00000224305	1255
ENSG00000224313	1371
ENSG00000224314	540
ENSG00000224315	703
ENSG00000224316	731
ENSG00000224319	1584
ENSG00000224320	1966
ENSG00000224338	565
ENSG00000224346	1222
ENSG00000224351	309
ENSG00000224353	1973
ENSG00000224354	1006
ENSG00000224373	495
ENSG00000224378	1900
ENSG00000224379	2404
ENSG00000224383	1473
ENSG00000224389	1499
ENSG00000224393	2404
ENSG00000224395	1721
ENSG00000224396	1221
ENSG00000224398	1141
ENSG00000224399	1598
ENSG00000224401	740
ENSG00000224402	939
ENSG00000224419	1299
ENSG00000224420	788
ENSG00000224421	235
ENSG00000224437	505
ENSG00000224438	468
ENSG00000224439	878
ENSG00000224440	449
ENSG00000224443	395
ENSG00000224451	569
ENSG00000224455	1345
ENSG00000224462	1893
ENSG00000224464	747
ENSG00000224470	4325
ENSG00000224472	2385
ENSG00000224473	580
ENSG00000224487	1940
ENSG00000224488	1399
ENSG00000224494	1150
ENSG00000224496	1662
ENSG00000224498	1376
ENSG00000224501	2436
ENSG00000224516	904
ENSG00000224519	333
ENSG00000224520	1447
ENSG00000224524	238
ENSG00000224530	458
ENSG00000224531	3629
ENSG00000224542	518
ENSG00000224544	1152
ENSG00000224546	1850
ENSG00000224551	547
ENSG00000224552	1167
ENSG00000224557	776
ENSG00000224586	1098
ENSG00000224587	1607
ENSG00000224590	344
ENSG00000224598	640
ENSG00000224608	832
ENSG00000224622	877
ENSG00000224625	1288
ENSG00000224627	288
ENSG00000224631	470
ENSG00000224634	1213
ENSG00000224639	27
ENSG00000224646	150
ENSG00000224650	587
ENSG00000224654	990
ENSG00000224657	1156
ENSG00000224659	561
ENSG00000224668	3109
ENSG00000224674	1814
ENSG00000224678	994
ENSG00000224682	1359
ENSG00000224683	321
ENSG00000224686	332
ENSG00000224690	425
ENSG00000224695	524
ENSG00000224697	1006
ENSG00000224706	407
ENSG00000224709	958
ENSG00000224712	1268
ENSG00000224740	641
ENSG00000224747	1113
ENSG00000224748	2177
ENSG00000224752	765
ENSG00000224763	1089
ENSG00000224770	971
ENSG00000224773	1948
ENSG00000224774	1118
ENSG00000224775	2703
ENSG00000224777	938
ENSG00000224781	1196
ENSG00000224782	922
ENSG00000224784	181
ENSG00000224791	1299
ENSG00000224796	410
ENSG00000224800	448
ENSG00000224802	798
ENSG00000224807	1259
ENSG00000224809	2254
ENSG00000224831	1128
ENSG00000224841	1740
ENSG00000224852	1767
ENSG00000224859	1223
ENSG00000224866	443
ENSG00000224873	1015
ENSG00000224877	472
ENSG00000224880	1006
ENSG00000224891	775
ENSG00000224892	791
ENSG00000224895	755
ENSG00000224902	561
ENSG00000224904	2637
ENSG00000224907	479
ENSG00000224940	2208
ENSG00000224941	2385
ENSG00000224942	1226
ENSG00000224947	738
ENSG00000224949	288
ENSG00000224952	1416
ENSG00000224953	219
ENSG00000224955	625
ENSG00000224960	3135
ENSG00000224976	3326
ENSG00000224979	678
ENSG00000224980	433
ENSG00000224982	1606
ENSG00000224986	1044
ENSG00000224994	1882
ENSG00000224999	866
ENSG00000225003	942
ENSG00000225016	219
ENSG00000225024	292
ENSG00000225036	828
ENSG00000225043	482
ENSG00000225045	1720
ENSG00000225051	572
ENSG00000225060	2484
ENSG00000225072	957
ENSG00000225073	1373
ENSG00000225079	520
ENSG00000225093	1212
ENSG00000225100	331
ENSG00000225101	943
ENSG00000225103	1499
ENSG00000225110	3294
ENSG00000225121	548
ENSG00000225124	458
ENSG00000225130	977
ENSG00000225131	700
ENSG00000225132	766
ENSG00000225133	976
ENSG00000225137	1838
ENSG00000225141	1075
ENSG00000225147	377
ENSG00000225154	1202
ENSG00000225158	238
ENSG00000225159	867
ENSG00000225164	1649
ENSG00000225171	462
ENSG00000225180	1458
ENSG00000225190	2291
ENSG00000225196	316
ENSG00000225201	1411
ENSG00000225211	799
ENSG00000225215	1186
ENSG00000225217	1927
ENSG00000225222	427
ENSG00000225224	465
ENSG00000225225	531
ENSG00000225228	955
ENSG00000225239	460
ENSG00000225242	235
ENSG00000225246	821
ENSG00000225247	1069
ENSG00000225251	775
ENSG00000225254	1289
ENSG00000225267	502
ENSG00000225270	843
ENSG00000225271	2081
ENSG00000225276	573
ENSG00000225287	1232
ENSG00000225289	423
ENSG00000225291	966
ENSG00000225294	444
ENSG00000225308	1216
ENSG00000225310	345
ENSG00000225312	962
ENSG00000225323	372
ENSG00000225327	1593
ENSG00000225338	468
ENSG00000225343	466
ENSG00000225349	533
ENSG00000225351	2878
ENSG00000225352	348
ENSG00000225354	790
ENSG00000225357	906
ENSG00000225364	226
ENSG00000225381	608
ENSG00000225396	457
ENSG00000225404	451
ENSG00000225405	390
ENSG00000225412	932
ENSG00000225419	478
ENSG00000225423	1138
ENSG00000225428	363
ENSG00000225429	412
ENSG00000225433	147
ENSG00000225438	1293
ENSG00000225441	939
ENSG00000225452	762
ENSG00000225454	538
ENSG00000225462	1071
ENSG00000225476	714
ENSG00000225482	719
ENSG00000225483	390
ENSG00000225491	207
ENSG00000225499	580
ENSG00000225501	225
ENSG00000225502	962
ENSG00000225509	1841
ENSG00000225514	671
ENSG00000225523	409
ENSG00000225526	1060
ENSG00000225533	565
ENSG00000225538	939
ENSG00000225543	1140
ENSG00000225550	1272
ENSG00000225553	1256
ENSG00000225556	1606
ENSG00000225557	688
ENSG00000225569	1548
ENSG00000225573	370
ENSG00000225581	1544
ENSG00000225589	1607
ENSG00000225590	1345
ENSG00000225609	1279
ENSG00000225614	13486
ENSG00000225622	471
ENSG00000225624	1026
ENSG00000225630	1044
ENSG00000225635	1128
ENSG00000225636	1026
ENSG00000225644	102
ENSG00000225658	286
ENSG00000225663	1211
ENSG00000225669	451
ENSG00000225682	1371
ENSG00000225691	1166
ENSG00000225697	1610
ENSG00000225698	437
ENSG00000225713	339
ENSG00000225716	329
ENSG00000225722	474
ENSG00000225723	521
ENSG00000225724	1642
ENSG00000225735	879
ENSG00000225736	1007
ENSG00000225740	328
ENSG00000225748	1649
ENSG00000225758	409
ENSG00000225769	5675
ENSG00000225781	942
ENSG00000225796	1363
ENSG00000225801	1026
ENSG00000225802	454
ENSG00000225805	213
ENSG00000225809	992
ENSG00000225823	743
ENSG00000225824	1686
ENSG00000225825	18
ENSG00000225828	1127
ENSG00000225830	4237
ENSG00000225831	458
ENSG00000225843	976
ENSG00000225845	971
ENSG00000225849	1371
ENSG00000225856	455
ENSG00000225859	1333
ENSG00000225878	1164
ENSG00000225883	885
ENSG00000225890	1893
ENSG00000225899	2094
ENSG00000225901	931
ENSG00000225907	201
ENSG00000225912	436
ENSG00000225921	1083
ENSG00000225922	476
ENSG00000225934	671
ENSG00000225944	1528
ENSG00000225950	1562
ENSG00000225959	541
ENSG00000225967	2283
ENSG00000225968	3016
ENSG00000225972	372
ENSG00000225973	705
ENSG00000225980	844
ENSG00000225987	1416
ENSG00000225989	1936
ENSG00000225991	410
ENSG00000225993	473
ENSG00000225997	945
ENSG00000225998	678
ENSG00000225999	406
ENSG00000226000	1272
ENSG00000226002	586
ENSG00000226003	493
ENSG00000226011	1225
ENSG00000226015	1657
ENSG00000226023	1298
ENSG00000226033	1160
ENSG00000226049	3192
ENSG00000226060	1850
ENSG00000226071	776
ENSG00000226075	614
ENSG00000226080	856
ENSG00000226086	822
ENSG00000226093	208
ENSG00000226094	714
ENSG00000226102	621
ENSG00000226103	2475
ENSG00000226107	289
ENSG00000226111	1263
ENSG00000226112	183
ENSG00000226114	361
ENSG00000226118	220
ENSG00000226124	1696
ENSG00000226126	1314
ENSG00000226127	971
ENSG00000226128	433
ENSG00000226132	682
ENSG00000226144	454
ENSG00000226153	353
ENSG00000226156	458
ENSG00000226157	936
ENSG00000226164	610
ENSG00000226165	1255
ENSG00000226171	1767
ENSG00000226173	2177
ENSG00000226174	1562
ENSG00000226182	688
ENSG00000226185	1371
ENSG00000226192	939
ENSG00000226201	1098
ENSG00000226210	1817
ENSG00000226215	797
ENSG00000226216	371
ENSG00000226217	428
ENSG00000226221	438
ENSG00000226222	345
ENSG00000226223	468
ENSG00000226225	711
ENSG00000226232	987
ENSG00000226234	1156
ENSG00000226246	1276
ENSG00000226248	1247
ENSG00000226254	420
ENSG00000226255	398
ENSG00000226257	1183
ENSG00000226260	898
ENSG00000226262	1951
ENSG00000226264	1627
ENSG00000226266	764
ENSG00000226271	936
ENSG00000226275	1451
ENSG00000226278	261
ENSG00000226279	498
ENSG00000226288	3853
ENSG00000226289	689
ENSG00000226292	813
ENSG00000226297	515
ENSG00000226298	1152
ENSG00000226299	833
ENSG00000226307	550
ENSG00000226309	1219
ENSG00000226313	1134
ENSG00000226314	1248
ENSG00000226318	763
ENSG00000226321	2993
ENSG00000226327	886
ENSG00000226331	470
ENSG00000226336	374
ENSG00000226341	491
ENSG00000226344	362
ENSG00000226347	1272
ENSG00000226348	853
ENSG00000226358	1430
ENSG00000226359	877
ENSG00000226360	652
ENSG00000226372	3458
ENSG00000226384	1146
ENSG00000226392	189
ENSG00000226393	528
ENSG00000226395	231
ENSG00000226402	977
ENSG00000226404	948
ENSG00000226406	836
ENSG00000226407	411
ENSG00000226413	918
ENSG00000226414	1123
ENSG00000226417	1247
ENSG00000226421	897
ENSG00000226428	645
ENSG00000226430	1683
ENSG00000226435	1975
ENSG00000226436	405
ENSG00000226437	1882
ENSG00000226446	624
ENSG00000226448	760
ENSG00000226450	1490
ENSG00000226457	381
ENSG00000226463	1028
ENSG00000226467	2029
ENSG00000226469	2000
ENSG00000226479	5922
ENSG00000226480	922
ENSG00000226485	954
ENSG00000226492	826
ENSG00000226493	437
ENSG00000226498	885
ENSG00000226501	502
ENSG00000226525	603
ENSG00000226529	368
ENSG00000226531	2475
ENSG00000226544	733
ENSG00000226547	583
ENSG00000226555	1263
ENSG00000226556	714
ENSG00000226560	1460
ENSG00000226579	1122
ENSG00000226582	405
ENSG00000226589	974
ENSG00000226590	269
ENSG00000226597	591
ENSG00000226600	1298
ENSG00000226603	671
ENSG00000226611	1198
ENSG00000226614	1598
ENSG00000226616	959
ENSG00000226617	446
ENSG00000226618	1649
ENSG00000226625	1190
ENSG00000226626	769
ENSG00000226631	2229
ENSG00000226633	485
ENSG00000226634	1128
ENSG00000226642	1166
ENSG00000226646	738
ENSG00000226650	4387
ENSG00000226651	1247
ENSG00000226653	848
ENSG00000226660	421
ENSG00000226662	662
ENSG00000226663	1363
ENSG00000226665	787
ENSG00000226685	1165
ENSG00000226700	533
ENSG00000226704	2544
ENSG00000226705	890
ENSG00000226710	789
ENSG00000226718	226
ENSG00000226721	843
ENSG00000226726	341
ENSG00000226729	331
ENSG00000226734	213
ENSG00000226742	777
ENSG00000226761	930
ENSG00000226763	2554
ENSG00000226765	865
ENSG00000226769	893
ENSG00000226776	280
ENSG00000226784	1690
ENSG00000226788	1641
ENSG00000226792	1611
ENSG00000226794	950
ENSG00000226802	857
ENSG00000226807	3106
ENSG00000226826	959
ENSG00000226831	326
ENSG00000226832	1007
ENSG00000226836	406
ENSG00000226837	565
ENSG00000226839	483
ENSG00000226841	955
ENSG00000226845	1288
ENSG00000226847	876
ENSG00000226850	920
ENSG00000226855	883
ENSG00000226857	415
ENSG00000226858	1736
ENSG00000226873	1014
ENSG00000226882	2085
ENSG00000226884	166
ENSG00000226887	2290
ENSG00000226888	339
ENSG00000226892	1841
ENSG00000226896	948
ENSG00000226898	990
ENSG00000226902	443
ENSG00000226908	341
ENSG00000226915	584
ENSG00000226916	913
ENSG00000226923	955
ENSG00000226926	1783
ENSG00000226929	1294
ENSG00000226931	1273
ENSG00000226936	1694
ENSG00000226937	418
ENSG00000226941	1832
ENSG00000226943	771
ENSG00000226947	325
ENSG00000226948	793
ENSG00000226960	589
ENSG00000226979	1449
ENSG00000226982	2578
ENSG00000226998	664
ENSG00000227000	1618
ENSG00000227013	976
ENSG00000227019	513
ENSG00000227023	924
ENSG00000227032	831
ENSG00000227035	673
ENSG00000227044	1584
ENSG00000227046	1229
ENSG00000227051	2375
ENSG00000227056	783
ENSG00000227057	934
ENSG00000227059	1812
ENSG00000227074	832
ENSG00000227104	430
ENSG00000227105	3026
ENSG00000227108	17
ENSG00000227109	220
ENSG00000227122	1075
ENSG00000227124	2471
ENSG00000227129	2502
ENSG00000227132	3316
ENSG00000227134	687
ENSG00000227137	1144
ENSG00000227140	1593
ENSG00000227144	1449
ENSG00000227147	1177
ENSG00000227149	243
ENSG00000227151	1847
ENSG00000227152	3436
ENSG00000227166	1151
ENSG00000227171	2088
ENSG00000227182	896
ENSG00000227187	415
ENSG00000227191	1013
ENSG00000227196	19
ENSG00000227204	1059
ENSG00000227207	358
ENSG00000227209	537
ENSG00000227211	348
ENSG00000227222	1146
ENSG00000227225	950
ENSG00000227231	1297
ENSG00000227234	466
ENSG00000227238	1688
ENSG00000227246	1152
ENSG00000227251	816
ENSG00000227265	1190
ENSG00000227268	4376
ENSG00000227275	517
ENSG00000227277	762
ENSG00000227283	338
ENSG00000227284	1437
ENSG00000227289	1191
ENSG00000227314	1406
ENSG00000227315	2466
ENSG00000227317	1128
ENSG00000227321	1033
ENSG00000227322	1551
ENSG00000227331	800
ENSG00000227333	2491
ENSG00000227335	55
ENSG00000227337	471
ENSG00000227339	2786
ENSG00000227343	600
ENSG00000227344	1551
ENSG00000227345	2229
ENSG00000227347	1390
ENSG00000227348	799
ENSG00000227349	496
ENSG00000227350	466
ENSG00000227351	847
ENSG00000227357	1220
ENSG00000227394	582
ENSG00000227395	1781
ENSG00000227401	284
ENSG00000227402	1598
ENSG00000227404	1409
ENSG00000227408	1023
ENSG00000227411	1225
ENSG00000227412	1218
ENSG00000227420	1263
ENSG00000227423	905
ENSG00000227426	887
ENSG00000227430	389
ENSG00000227437	627
ENSG00000227443	392
ENSG00000227445	1141
ENSG00000227446	1069
ENSG00000227458	1668
ENSG00000227460	2439
ENSG00000227462	327
ENSG00000227470	153
ENSG00000227471	1563
ENSG00000227472	3276
ENSG00000227473	907
ENSG00000227474	864
ENSG00000227488	561
ENSG00000227494	563
ENSG00000227500	1283
ENSG00000227506	2043
ENSG00000227507	968
ENSG00000227521	988
ENSG00000227523	311
ENSG00000227525	738
ENSG00000227534	968
ENSG00000227536	1566
ENSG00000227547	913
ENSG00000227550	345
ENSG00000227551	1593
ENSG00000227557	346
ENSG00000227560	390
ENSG00000227565	1109
ENSG00000227567	797
ENSG00000227578	778
ENSG00000227582	1135
ENSG00000227583	745
ENSG00000227584	1374
ENSG00000227587	920
ENSG00000227592	722
ENSG00000227597	1131
ENSG00000227600	1552
ENSG00000227609	290
ENSG00000227613	964
ENSG00000227620	760
ENSG00000227633	912
ENSG00000227635	432
ENSG00000227639	1028
ENSG00000227642	2029
ENSG00000227645	674
ENSG00000227649	483
ENSG00000227657	631
ENSG00000227661	761
ENSG00000227684	498
ENSG00000227686	850
ENSG00000227688	662
ENSG00000227689	254
ENSG00000227692	531
ENSG00000227693	574
ENSG00000227694	471
ENSG00000227707	333
ENSG00000227714	513
ENSG00000227715	1516
ENSG00000227720	1630
ENSG00000227721	336
ENSG00000227729	1285
ENSG00000227730	512
ENSG00000227735	297
ENSG00000227736	754
ENSG00000227739	2757
ENSG00000227746	5427
ENSG00000227759	527
ENSG00000227761	1254
ENSG00000227770	750
ENSG00000227772	1902
ENSG00000227780	1616
ENSG00000227788	771
ENSG00000227789	1134
ENSG00000227791	458
ENSG00000227794	260
ENSG00000227795	174
ENSG00000227800	16
ENSG00000227801	4002
ENSG00000227804	1076
ENSG00000227805	466
ENSG00000227806	938
ENSG00000227816	2177
ENSG00000227826	1220
ENSG00000227827	9932
ENSG00000227830	673
ENSG00000227837	801
ENSG00000227841	1374
ENSG00000227846	849
ENSG00000227847	373
ENSG00000227850	180
ENSG00000227858	651
ENSG00000227860	1801
ENSG00000227861	837
ENSG00000227867	332
ENSG00000227868	552
ENSG00000227874	1110
ENSG00000227875	255
ENSG00000227877	609
ENSG00000227879	665
ENSG00000227881	1239
ENSG00000227883	242
ENSG00000227890	675
ENSG00000227892	917
ENSG00000227913	1350
ENSG00000227915	332
ENSG00000227922	252
ENSG00000227937	382
ENSG00000227939	1203
ENSG00000227941	297
ENSG00000227942	1524
ENSG00000227970	1377
ENSG00000227972	2266
ENSG00000227982	709
ENSG00000227983	223
ENSG00000227993	898
ENSG00000227995	646
ENSG00000227999	1375
ENSG00000228000	748
ENSG00000228001	1668
ENSG00000228024	1433
ENSG00000228038	945
ENSG00000228046	676
ENSG00000228049	1280
ENSG00000228057	1258
ENSG00000228069	779
ENSG00000228071	556
ENSG00000228075	3324
ENSG00000228080	971
ENSG00000228083	1004
ENSG00000228090	2404
ENSG00000228092	211
ENSG00000228097	670
ENSG00000228110	1124
ENSG00000228116	750
ENSG00000228128	1128
ENSG00000228131	18
ENSG00000228147	1505
ENSG00000228149	1211
ENSG00000228163	1391
ENSG00000228166	876
ENSG00000228168	961
ENSG00000228177	2476
ENSG00000228182	610
ENSG00000228186	1970
ENSG00000228190	421
ENSG00000228198	5487
ENSG00000228212	3018
ENSG00000228219	828
ENSG00000228224	641
ENSG00000228241	535
ENSG00000228250	964
ENSG00000228254	1255
ENSG00000228263	1299
ENSG00000228264	769
ENSG00000228267	1404
ENSG00000228278	759
ENSG00000228284	1720
ENSG00000228299	1227
ENSG00000228300	668
ENSG00000228301	746
ENSG00000228304	897
ENSG00000228307	950
ENSG00000228316	659
ENSG00000228319	2055
ENSG00000228321	1676
ENSG00000228325	384
ENSG00000228331	586
ENSG00000228333	1655
ENSG00000228336	4632
ENSG00000228337	241
ENSG00000228339	922
ENSG00000228349	355
ENSG00000228357	962
ENSG00000228374	575
ENSG00000228375	352
ENSG00000228377	1137
ENSG00000228405	760
ENSG00000228410	334
ENSG00000228425	1345
ENSG00000228431	386
ENSG00000228433	1000
ENSG00000228435	2475
ENSG00000228440	1798
ENSG00000228454	1401
ENSG00000228462	396
ENSG00000228474	486
ENSG00000228476	419
ENSG00000228486	737
ENSG00000228489	477
ENSG00000228501	612
ENSG00000228515	1137
ENSG00000228517	1294
ENSG00000228520	1642
ENSG00000228523	728
ENSG00000228546	374
ENSG00000228557	1382
ENSG00000228567	1048
ENSG00000228568	326
ENSG00000228570	4939
ENSG00000228571	318
ENSG00000228575	1607
ENSG00000228581	2085
ENSG00000228582	2996
ENSG00000228594	2124
ENSG00000228595	1150
ENSG00000228597	1466
ENSG00000228599	742
ENSG00000228605	1391
ENSG00000228607	690
ENSG00000228610	352
ENSG00000228623	11370
ENSG00000228628	1226
ENSG00000228646	370
ENSG00000228652	1028
ENSG00000228653	905
ENSG00000228656	1279
ENSG00000228660	693
ENSG00000228662	955
ENSG00000228666	1331
ENSG00000228668	354
ENSG00000228672	4513
ENSG00000228688	676
ENSG00000228691	2502
ENSG00000228694	465
ENSG00000228696	1723
ENSG00000228712	962
ENSG00000228716	1526
ENSG00000228717	1487
ENSG00000228725	1252
ENSG00000228727	860
ENSG00000228728	494
ENSG00000228736	1740
ENSG00000228741	1721
ENSG00000228744	848
ENSG00000228753	1794
ENSG00000228754	584
ENSG00000228759	1298
ENSG00000228760	1254
ENSG00000228766	741
ENSG00000228767	1445
ENSG00000228769	296
ENSG00000228783	392
ENSG00000228789	1357
ENSG00000228803	1130
ENSG00000228808	514
ENSG00000228813	1255
ENSG00000228815	1849
ENSG00000228819	1262
ENSG00000228820	880
ENSG00000228828	2240
ENSG00000228836	1505
ENSG00000228849	1676
ENSG00000228850	1015
ENSG00000228851	787
ENSG00000228854	1362
ENSG00000228856	1593
ENSG00000228859	964
ENSG00000228861	473
ENSG00000228867	1362
ENSG00000228868	1580
ENSG00000228869	547
ENSG00000228875	1141
ENSG00000228879	322
ENSG00000228881	1850
ENSG00000228883	948
ENSG00000228884	464
ENSG00000228887	896
ENSG00000228892	2029
ENSG00000228898	488
ENSG00000228902	836
ENSG00000228907	762
ENSG00000228913	990
ENSG00000228914	937
ENSG00000228915	1024
ENSG00000228927	1088
ENSG00000228929	455
ENSG00000228930	192
ENSG00000228937	1479
ENSG00000228949	853
ENSG00000228964	822
ENSG00000228965	880
ENSG00000228970	1024
ENSG00000228977	1028
ENSG00000228978	1315
ENSG00000228985	13
ENSG00000228987	898
ENSG00000228992	879
ENSG00000228995	944
ENSG00000229000	775
ENSG00000229001	1089
ENSG00000229006	2337
ENSG00000229014	348
ENSG00000229028	1292
ENSG00000229029	624
ENSG00000229031	1799
ENSG00000229054	171
ENSG00000229058	1060
ENSG00000229061	1508
ENSG00000229063	335
ENSG00000229071	1076
ENSG00000229074	992
ENSG00000229077	1299
ENSG00000229080	670
ENSG00000229082	856
ENSG00000229089	3686
ENSG00000229091	1942
ENSG00000229094	1020
ENSG00000229117	477
ENSG00000229125	1721
ENSG00000229126	6019
ENSG00000229132	1216
ENSG00000229133	582
ENSG00000229145	1113
ENSG00000229147	1634
ENSG00000229159	739
ENSG00000229168	591
ENSG00000229176	833
ENSG00000229181	146
ENSG00000229183	1120
ENSG00000229184	485
ENSG00000229185	1584
ENSG00000229197	386
ENSG00000229199	3316
ENSG00000229202	1970
ENSG00000229215	1966
ENSG00000229222	1288
ENSG00000229230	177
ENSG00000229231	1995
ENSG00000229232	117
ENSG00000229234	476
ENSG00000229235	243
ENSG00000229238	1671
ENSG00000229248	771
ENSG00000229250	881
ENSG00000229252	1411
ENSG00000229253	1616
ENSG00000229268	1735
ENSG00000229280	372
ENSG00000229284	2158
ENSG00000229292	1172
ENSG00000229295	959
ENSG00000229298	727
ENSG00000229300	789
ENSG00000229310	456
ENSG00000229314	593
ENSG00000229320	1397
ENSG00000229326	542
ENSG00000229328	1028
ENSG00000229341	1902
ENSG00000229344	682
ENSG00000229346	3280
ENSG00000229353	3922
ENSG00000229361	1191
ENSG00000229363	937
ENSG00000229375	779
ENSG00000229381	3279
ENSG00000229396	266
ENSG00000229406	1179
ENSG00000229408	1721
ENSG00000229412	1344
ENSG00000229417	854
ENSG00000229419	6232
ENSG00000229423	446
ENSG00000229427	950
ENSG00000229432	1140
ENSG00000229453	812
ENSG00000229456	1680
ENSG00000229467	948
ENSG00000229470	2085
ENSG00000229474	1321
ENSG00000229478	288
ENSG00000229488	1075
ENSG00000229493	1256
ENSG00000229496	1334
ENSG00000229500	536
ENSG00000229501	760
ENSG00000229503	477
ENSG00000229515	1320
ENSG00000229524	1249
ENSG00000229526	522
ENSG00000229541	1015
ENSG00000229544	3211
ENSG00000229549	1135
ENSG00000229553	696
ENSG00000229554	448
ENSG00000229562	1724
ENSG00000229568	527
ENSG00000229570	1006
ENSG00000229571	1891
ENSG00000229572	1780
ENSG00000229579	1593
ENSG00000229586	2662
ENSG00000229597	1002
ENSG00000229604	202
ENSG00000229605	489
ENSG00000229622	1142
ENSG00000229623	635
ENSG00000229627	388
ENSG00000229636	1491
ENSG00000229637	532
ENSG00000229638	1284
ENSG00000229641	291
ENSG00000229644	2514
ENSG00000229648	851
ENSG00000229659	438
ENSG00000229663	2158
ENSG00000229665	1847
ENSG00000229667	368
ENSG00000229674	633
ENSG00000229676	4246
ENSG00000229680	1584
ENSG00000229684	2757
ENSG00000229685	1391
ENSG00000229690	477
ENSG00000229696	1752
ENSG00000229698	864
ENSG00000229701	661
ENSG00000229708	585
ENSG00000229709	829
ENSG00000229713	351
ENSG00000229724	200
ENSG00000229735	513
ENSG00000229741	932
ENSG00000229752	739
ENSG00000229753	466
ENSG00000229756	360
ENSG00000229760	531
ENSG00000229767	510
ENSG00000229769	395
ENSG00000229781	1904
ENSG00000229794	1084
ENSG00000229795	247
ENSG00000229798	1281
ENSG00000229800	1568
ENSG00000229802	1598
ENSG00000229806	432
ENSG00000229809	826
ENSG00000229822	387
ENSG00000229824	479
ENSG00000229829	475
ENSG00000229833	539
ENSG00000229835	1768
ENSG00000229842	667
ENSG00000229859	1096
ENSG00000229861	1263
ENSG00000229865	370
ENSG00000229866	936
ENSG00000229870	467
ENSG00000229871	890
ENSG00000229880	2219
ENSG00000229890	383
ENSG00000229897	1301
ENSG00000229909	694
ENSG00000229920	768
ENSG00000229924	2492
ENSG00000229929	1882
ENSG00000229935	303
ENSG00000229937	1077
ENSG00000229954	945
ENSG00000229965	781
ENSG00000229972	680
ENSG00000229991	956
ENSG00000229994	886
ENSG00000229998	2484
ENSG00000230009	421
ENSG00000230018	498
ENSG00000230031	1582
ENSG00000230034	1098
ENSG00000230042	664
ENSG00000230044	601
ENSG00000230047	321
ENSG00000230048	1409
ENSG00000230052	342
ENSG00000230054	436
ENSG00000230060	2404
ENSG00000230062	1940
ENSG00000230069	1355
ENSG00000230071	1304
ENSG00000230072	538
ENSG00000230076	318
ENSG00000230077	832
ENSG00000230081	211
ENSG00000230086	858
ENSG00000230088	522
ENSG00000230099	544
ENSG00000230106	192
ENSG00000230108	1676
ENSG00000230111	400
ENSG00000230116	755
ENSG00000230123	576
ENSG00000230124	2384
ENSG00000230125	250
ENSG00000230128	1297
ENSG00000230130	764
ENSG00000230141	968
ENSG00000230143	936
ENSG00000230158	950
ENSG00000230162	1134
ENSG00000230164	1047
ENSG00000230169	429
ENSG00000230171	377
ENSG00000230178	995
ENSG00000230180	121
ENSG00000230196	443
ENSG00000230207	1276
ENSG00000230208	553
ENSG00000230213	873
ENSG00000230214	523
ENSG00000230225	1267
ENSG00000230228	368
ENSG00000230230	1850
ENSG00000230231	768
ENSG00000230246	1715
ENSG00000230247	583
ENSG00000230252	1004
ENSG00000230254	1411
ENSG00000230261	939
ENSG00000230274	565
ENSG00000230275	1162
ENSG00000230279	1451
ENSG00000230282	751
ENSG00000230283	387
ENSG00000230293	1452
ENSG00000230301	1041
ENSG00000230302	303
ENSG00000230307	923
ENSG00000230308	1882
ENSG00000230318	1621
ENSG00000230321	428
ENSG00000230326	451
ENSG00000230327	726
ENSG00000230332	2088
